timestamp,open,high,low,close,volume
1605830400000,17835,18847,17781,18687.5,2821587051,153323.9585941537
1605744000000,17795,18210,17342,17835,2483154668,139289.3214474364
1605657600000,17680.5,18509,17235,17795,5351948414,298992.5674310554
1605571200000,16719,17889,16570.5,17680.5,3720635468,214978.8317255122
1605484800000,15972.5,16888,15895,16719,2346207655,142456.0998666279
1605398400000,16086,16169.5,15795,15972.5,1412165256,88352.364011299
1605312000000,16353,16354,15713,16086,1757496838,110058.9063997619
1605225600000,16315.5,16499.5,15969,16353,1658001027,101898.2489886296
1605139200000,15715.5,16370,15465,16315.5,2936205430,184075.7119620164
1605052800000,15318,16026.5,15297,15715.5,1932440431,123266.0680844741
1604966400000,15332.5,15490,15088,15318,1425123143,93123.5294538743
1604880000000,15509,15887,14825,15332.5,2793137722,181993.0352231716
1604793600000,14842,15677,14740,15509,1660599620,108705.2839727278
1604707200000,15608.5,15810.5,14373.5,14842,2673034284,176654.8993425117
1604620800000,15610,15990,15214.5,15608.5,2706431737,173332.8283003656
1604534400000,14158,15784,14112.5,15610,3798689601,254811.2417366325
1604448000000,14045,14279.5,13536.5,14158,2030061363,145749.511212782
1604361600000,13566.5,14084,13295.5,14045,1734658784,127266.6994400772
1604275200000,13764.5,13844,13204.5,13566.5,1793912166,132540.2476888101
1604188800000,13808,13914,13631,13764.5,980228835,71202.9121244987
1604102400000,13567,14149,13412,13808,1470955802,106815.39578018
1604016000000,13469.5,13681.5,13126,13567,1522464857,113407.7707639488
1603929600000,13272.5,13659.5,12988,13469.5,1512326733,113360.5751305396
1603843200000,13650,13868,12892.5,13272.5,1994357918,149090.68690734
1603756800000,13069,13796,13060.5,13650,1822938999,135434.8988141009
1603670400000,13042,13250,12770.5,13069,1550071477,118882.4171077142
1603584000000,13125.5,13375.5,12807.5,13042,955741390,73078.9247257476
1603497600000,12938,13186,12888,13125.5,678607143,52003.2401848883
1603411200000,13005,13047,12742,12938,908436269,70325.3295546706
1603324800000,12815,13224,12694,13005,1516182365,117076.9055870903
1603238400000,11923.5,13250,11897.5,12815,2709493731,215460.649263135
1603152000000,11752.5,12059,11686,11923.5,1247505666,105065.0080012113
1603065600000,11511.5,11835.5,11419,11752.5,901802953,77495.908088199
1602979200000,11358,11520,11341,11511.5,353552669,30914.8791360796
1602892800000,11322,11410,11261.5,11358,321603790,28364.8966283916
1602806400000,11505.5,11540,11184.5,11322,687547390,60659.3836445319
1602720000000,11423.5,11626.5,11237.5,11505.5,729432432,63881.6842439419
1602633600000,11420,11554.5,11292,11423.5,727205793,63740.2225345611
1602547200000,11541.5,11575,11308,11420,802580668,70145.4888688894
1602460800000,11370.5,11725,11185.5,11541.5,1025429646,89406.5022228938
1602374400000,11305,11449,11278,11370.5,521091929,45851.8451137996
1602288000000,11060,11492.5,11059.5,11305,840684541,74113.7699342416
1602201600000,10924.5,11112,10827,11060,551017893,50105.6653635476
1602115200000,10667.5,10964.5,10528.5,10924.5,785624266,73019.3022710683
1602028800000,10597,10675,10555,10667.5,305101335,28735.5032253804
1601942400000,10785.5,10793,10521.5,10597,642941107,60296.0657436501
1601856000000,10673,10794.5,10615.5,10785.5,417631451,39013.6737600401
1601769600000,10542.5,10692,10518,10673,286870044,27035.0206199601
1601683200000,10568.5,10603.5,10499,10542.5,285677851,27084.0643972787
1601596800000,10610,10657,10376.5,10568.5,629298764,59900.32209336
1601510400000,10773.5,10939,10441,10610,849578390,79378.7625373233
1601424000000,10839,10846,10663,10773.5,485439769,45218.5062924489
1601337600000,10691,10856,10627,10839,512808893,47804.82754632
1601251200000,10774.5,10960.5,10637.5,10691,621336743,57227.4809049981
1601164800000,10727.5,10797.5,10590.5,10774.5,387468152,36195.1113052184
1601078400000,10685,10832.5,10651.5,10727.5,359855451,33566.9606183497
1600992000000,10734,10757,10550.5,10685,562385859,52783.1104438098
1600905600000,10231,10800,10188.5,10734,723402907,68811.5063861401
1600819200000,10524.5,10531.5,10132.5,10231,621617790,59955.3193446611
1600732800000,10402,10570,10348.5,10524.5,479176341,45809.7877193604
1600646400000,10915,10989,10281,10402,987772619,93326.1844731838
1600560000000,11077.5,11077.5,10758.5,10915,487931695,44778.0236501998
1600473600000,10925.5,11174,10890.5,11077.5,471074198,42700.8672911593
1600387200000,10937,11038.5,10813,10925.5,482563448,44191.8986511198
1600300800000,10947.5,11044,10747.5,10937,679150797,62435.2911080901
1600214400000,10781,11095.5,10662,10947.5,853476392,78211.9094121496
1600128000000,10674.5,10929,10610,10781,850223649,78863.3340653595
1600041600000,10321.5,10755,10250.5,10674.5,737817812,70001.4907540206
1599955200000,10440,10579,10213,10321.5,516000068,49707.51501205
1599868800000,10392,10480,10271.5,10440,337536396,32546.0537121492
1599782400000,10340,10404,10205.5,10392,429803408,41741.6389742923
1599696000000,10220.5,10490,10213,10340,621363716,60071.3029202406
1599609600000,10126,10343,9986.5,10220.5,487709404,47885.2404860908
1599523200000,10372,10443.5,9833,10126,1038607398,102942.36076286
1599436800000,10252,10412.5,9876,10372,862394383,85172.1509011973
1599350400000,10157.5,10342.5,10004.5,10252,665834618,65335.6177094509
1599264000000,10455,10564,9821.5,10157.5,1449647376,142565.7590417469
1599177600000,10148.5,10631.5,9893.5,10455,1330480907,128817.7563628348
1599091200000,11400.5,11477,9931.5,10148.5,1903163658,176392.4943157793
1599004800000,11937.5,11962.5,11155,11400.5,1313145542,114051.8736009115
1598918400000,11660,12074.5,11525.5,11937.5,961979266,80986.8534244653
1598832000000,11720,11783.5,11582,11660,615188505,52649.8685236897
1598745600000,11475.5,11727,11465.5,11720,515740035,44370.0112874778
1598659200000,11530,11593,11426.5,11475.5,395781597,34401.4541458393
1598572800000,11334,11550,11290,11530,553259379,48338.5942073087
1598486400000,11469.5,11599,11132,11334,1091786590,96175.9207811637
1598400000000,11325.5,11548,11253.5,11469.5,743309571,65212.283312911
1598313600000,11761.5,11769,11111,11325.5,1301460171,113750.4425786384
1598227200000,11656,11833.5,11603.5,11761.5,557183656,47425.7946511886
1598140800000,11673.5,11717.5,11525.5,11656,460162282,39602.5296739191
1598054400000,11533,11686.5,11380,11673.5,605586390,52467.3024873688
1597968000000,11865,11881.5,11475,11533,904577960,77356.5077937991
1597881600000,11769.5,11891.5,11677,11865,566430325,48024.2192358719
1597795200000,11957.5,12028,11564,11769.5,1170906717,99456.636512509
1597708800000,12303,12404.5,11808,11957.5,1358823003,112363.5933287459
1597622400000,11924,12491,11780.5,12303,1750431717,144040.5365819322
1597536000000,11863.5,11944.5,11700,11924,718879158,60713.2043731866
1597449600000,11773.5,11999,11675,11863.5,1061747548,89391.09673894
1597363200000,11806.5,11873.5,11641,11773.5,937285028,79669.6415297846
1597276800000,11568,11826.5,11280,11806.5,1480467052,128220.8875991809
1597190400000,11385,11627,11111,11568,1192494440,104233.8578485822
1597104000000,11904,11947,11120,11385,2255340690,195974.4107774004
1597017600000,11692,12100,11455,11904,1727877739,145616.7518708957
1596931200000,11778,11815,11534,11692,679944262,58268.7086195271
1596844800000,11603.5,11822,11528,11778,768241922,65692.9891928381
1596758400000,11770.5,11933,11331,11603.5,1448148144,124248.7266332202
1596672000000,11760.5,11919,11581,11770.5,1200704068,102095.4840560263
1596585600000,11193,11800,11100.5,11760.5,1368176092,118580.3190849425
1596499200000,11237,11427,10994,11193,980082130,87263.0895439311
1596412800000,11070,11484,10938,11237,1184532617,105120.9935183896
1596326400000,11830.5,12169,10537.5,11070,2572951707,227910.8794745236
1596240000000,11360.5,11913.5,11247.5,11830.5,1630943255,140108.1119007235
1596153600000,11115,11471.5,10978,11360.5,1306672668,116141.5187290214
1596067200000,11114.5,11194.5,10832.5,11115,1000107348,90652.3623491385
1595980800000,10936,11368.5,10866,11114.5,1692088570,151975.0155724455
1595894400000,11063,11275.5,10589,10936,2269806745,206683.5463699594
1595808000000,9936,11447.5,9936,11063,3056842049,287744.4388831778
1595721600000,9708.5,10274.5,9666.5,9936,1051585602,105887.4212948293
1595635200000,9546,9752.5,9537.5,9708.5,491962089,51006.4910691008
